% Model:              EDL.mph
% Version:            COMSOL 4.4.0.248
% Date:               Nov 6 2016, 17:30
% Dimension:          1
% Nodes:              1448
% Expressions:        1
% Description:        Line graph
% r                       Height
6.234388958943705E-9      2.7868044810269756
6.403331420698887E-9      2.8133693243916262
6.57227388245407E-9       2.839934167756278
6.7412163442092536E-9     2.866499011120929
6.910158805964436E-9      2.8930638544855807
7.096794990760213E-9      2.928607935416939
7.283431175555989E-9      2.964152016348296
7.470067360351766E-9      2.9996960972796534
7.656703545147541E-9      3.0352401782110108
7.843339729943318E-9      3.0707842591423686
8.049522589119894E-9      3.119092460560448
8.255705448296469E-9      3.167400661978528
8.461888307473043E-9      3.2157088633966078
8.66807116664962E-9       3.264017064814688
8.874254025826196E-9      3.3123252662327674
9.099403220660955E-9      3.378624705812869
9.324552415495714E-9      3.4449241453929695
9.549701610330474E-9      3.5112235849730706
9.774850805165232E-9      3.5775230245531713
9.999999999999992E-9      3.643822464133273
1.0225149194834752E-8     3.7284896049435714
1.045029838966951E-8      3.8131567457538704
1.067544758450427E-8      3.897823886564169
1.0900596779339028E-8     3.9824910273744676
1.1125745974173788E-8     4.067158168184766
1.1331928833350368E-8     4.166386991377742
1.1538111692526947E-8     4.265615814570716
1.1744294551703525E-8     4.364844637763691
1.1950477410880106E-8     4.4640734609566675
1.2156660270056686E-8     4.563302284149642
1.2343296454852464E-8     4.677275786187602
1.252993263964824E-8      4.791249288225561
1.2716568824444016E-8     4.905222790263521
1.2903205009239795E-8     5.01919629230148
1.308984119403557E-8      5.13316979433944
1.3258783655790755E-8     5.263348415228094
1.3427726117545937E-8     5.3935270361167476
1.359666857930112E-8      5.523705657005402
1.3765611041056303E-8     5.653884277894056
1.3934553502811485E-8     5.78406289878271
1.4087479664462868E-8     5.931933214823171
1.4240405826114248E-8     6.079803530863632
1.439333198776563E-8      6.227673846904093
1.4546258149417012E-8     6.375544162944554
1.4699184311068394E-8     6.523414478985015
1.4837612570610523E-8     6.690531485691673
1.4976040830152653E-8     6.8576484923983285
1.511446908969478E-8      7.024765499104985
1.525289734923691E-8      7.191882505811642
1.539132560877904E-8      7.358999512518299
1.5516630414679068E-8     7.546926499715828
1.5641935220579097E-8     7.734853486913356
1.576724002647913E-8      7.922780474110884
1.5892544832379157E-8     8.110707461308413
1.6017849638279186E-8     8.298634448505942
1.6131275137218235E-8     8.508980545139508
1.6244700636157284E-8     8.719326641773074
1.635812613509633E-8      8.92967273840664
1.6471551634035378E-8     9.140018835040205
1.6584977132974427E-8     9.350364931673772
1.6687649522229866E-8     9.584654917455786
1.6790321911485305E-8     9.818944903237801
1.6892994300740748E-8     10.053234889019816
1.6995666689996187E-8     10.28752487480183
1.7098339079251626E-8     10.521814860583847
1.7191277788931725E-8     10.781401530427292
1.7284216498611824E-8     11.040988200270736
1.737715520829192E-8      11.30057487011418
